date,close,open,high,low,volume
2001-07-18,12427.19 ,12480.91 ,12554.19 ,12338.94 ,0
2001-07-19,12279.82 ,12376.44 ,12381.41 ,12191.57 ,0
2001-07-20,12301.68 ,12305.12 ,12359.62 ,12238.02 ,0
2001-07-23,12236.45 ,12232.75 ,12257.58 ,12171.93 ,0
2001-07-24,12214.10 ,12213.93 ,12238.71 ,12137.32 ,0
2001-07-26,12039.82 ,12195.95 ,12229.59 ,12003.16 ,0
2001-07-27,12182.17 ,12069.53 ,12191.67 ,12069.53 ,0
2001-07-30,12086.66 ,12103.56 ,12110.77 ,12007.67 ,0
2001-07-31,12316.69 ,12125.96 ,12317.12 ,12125.96 ,0
2001-08-01,12478.74 ,12376.31 ,12481.89 ,12277.88 ,0
2001-08-02,12466.37 ,12493.43 ,12544.64 ,12438.50 ,0
2001-08-03,12269.08 ,12487.99 ,12515.50 ,12256.78 ,0
2001-08-06,12148.81 ,12255.53 ,12255.53 ,12091.21 ,0
2001-08-07,12007.19 ,12260.23 ,12260.23 ,11924.96 ,0
2001-08-08,11958.01 ,12035.98 ,12082.18 ,11942.78 ,0
2001-08-09,11716.77 ,11822.26 ,11822.26 ,11605.04 ,0
2001-08-10,11765.81 ,11746.85 ,11794.48 ,11662.82 ,0
2001-08-13,11694.29 ,11779.46 ,11779.86 ,11624.99 ,0
2001-08-14,11991.01 ,11718.19 ,12007.76 ,11718.19 ,0
2001-08-15,12141.63 ,12031.09 ,12156.88 ,11897.47 ,0
2001-08-16,11832.44 ,12071.71 ,12195.08 ,11827.02 ,0
2001-08-17,11754.81 ,11713.40 ,11809.76 ,11643.84 ,0
2001-08-20,11458.70 ,11573.46 ,11573.46 ,11375.46 ,0
2001-08-21,11440.35 ,11495.21 ,11512.28 ,11363.82 ,0
2001-08-22,11188.57 ,11339.52 ,11365.61 ,11161.51 ,0
2001-08-23,11345.38 ,11259.02 ,11370.08 ,11220.11 ,0
2001-08-24,11110.30 ,11372.40 ,11372.40 ,11049.45 ,0
2001-08-27,11234.72 ,11307.18 ,11342.93 ,11212.83 ,0
2001-08-28,11300.53 ,11213.66 ,11372.29 ,11046.82 ,0
2001-08-29,11242.41 ,11228.86 ,11258.27 ,11173.80 ,0
2001-08-30,11315.63 ,11241.63 ,11335.16 ,11115.44 ,0
2001-08-31,11090.48 ,11204.47 ,11229.77 ,11003.95 ,0
2001-09-03,10902.64 ,11058.80 ,11071.73 ,10897.84 ,0
2001-09-04,11136.86 ,10941.95 ,11180.79 ,10772.10 ,0
2001-09-05,10943.14 ,11053.65 ,11053.65 ,10859.75 ,0
2001-09-06,10664.32 ,10929.28 ,10932.22 ,10652.04 ,0
2001-09-07,10384.20 ,10556.18 ,10556.18 ,10346.88 ,0
2001-09-10,10366.32 ,10227.47 ,10413.51 ,10177.51 ,0
2001-09-11,10417.36 ,10352.63 ,10427.29 ,10272.25 ,0
2001-09-12,9493.62 ,9687.38 ,9704.18 ,9170.24 ,0
2001-09-13,9569.21 ,9565.47 ,9700.80 ,9548.42 ,0
2001-09-14,9655.45 ,9622.86 ,9696.44 ,9478.67 ,0
2001-09-17,9319.35 ,9397.24 ,9411.65 ,9251.71 ,0
2001-09-18,9307.90 ,9509.08 ,9608.51 ,9224.05 ,0
2001-09-19,9558.15 ,9402.65 ,9560.94 ,9377.56 ,0
2001-09-20,9317.98 ,9415.10 ,9415.10 ,9249.16 ,0
2001-09-21,8934.20 ,9039.65 ,9039.65 ,8894.36 ,0
2001-09-24,9284.50 ,8971.47 ,9292.27 ,8971.47 ,0
2001-09-25,9210.06 ,9411.35 ,9440.27 ,9166.12 ,0
2001-09-26,9371.75 ,9307.76 ,9416.95 ,9251.31 ,0
2001-09-27,9600.79 ,9387.80 ,9602.35 ,9302.00 ,0
2001-09-28,9950.70 ,9682.35 ,9959.35 ,9663.08 ,0
2001-10-03,9897.14 ,9995.22 ,10098.69 ,9883.76 ,0
2001-10-04,10286.39 ,10082.75 ,10293.64 ,10082.75 ,0
2001-10-05,10277.38 ,10221.76 ,10315.01 ,10120.28 ,0
2001-10-08,9967.83 ,10153.56 ,10153.56 ,9904.93 ,0
2001-10-09,10358.93 ,10053.88 ,10361.97 ,10053.88 ,0
2001-10-10,10298.24 ,10335.57 ,10425.38 ,10184.60 ,0
2001-10-11,10522.61 ,10475.36 ,10638.58 ,10475.36 ,0
2001-10-12,10274.13 ,10614.69 ,10614.69 ,10243.68 ,0
2001-10-15,10130.59 ,10195.64 ,10232.07 ,10081.28 ,0
2001-10-16,10148.49 ,10164.64 ,10229.16 ,10056.83 ,0
2001-10-17,10260.81 ,10118.14 ,10331.82 ,10091.94 ,414840000
2001-10-18,9880.61 ,10101.90 ,10101.90 ,9817.92 ,365700000
2001-10-19,9825.84 ,9894.42 ,9948.00 ,9801.63 ,297210000
2001-10-22,9797.54 ,9832.11 ,9874.39 ,9758.98 ,236570000
2001-10-23,10219.84 ,9935.90 ,10224.12 ,9935.90 ,344020000
2001-10-24,10243.46 ,10231.39 ,10280.09 ,10158.73 ,287420000
2001-10-25,10243.46 ,10243.46 ,10243.46 ,10243.46 ,0
2001-10-26,10404.74 ,10330.44 ,10475.19 ,10330.44 ,346800000
2001-10-29,10178.09 ,10406.93 ,10406.93 ,10079.03 ,294620000
2001-10-30,10076.43 ,10064.07 ,10139.71 ,9927.41 ,250690000
2001-10-31,10073.97 ,10025.82 ,10091.65 ,9945.54 ,222870000
2001-11-01,10158.85 ,10110.92 ,10189.56 ,10107.09 ,203400000
2001-11-02,10186.06 ,10238.10 ,10333.88 ,10097.64 ,251110000
2001-11-05,10430.72 ,10202.30 ,10434.78 ,10165.51 ,244440000
2001-11-06,10356.05 ,10528.17 ,10556.72 ,10303.06 ,265730000
2001-11-07,10269.79 ,10419.24 ,10454.69 ,10216.51 ,257140000
2001-11-08,10538.62 ,10295.96 ,10594.55 ,10280.86 ,413370000
2001-11-09,10609.25 ,10516.46 ,10716.55 ,10465.67 ,403180000
2001-11-12,10592.45 ,10618.07 ,10699.54 ,10541.02 ,239130000
2001-11-13,10662.84 ,10536.59 ,10713.61 ,10462.02 ,215010000
2001-11-14,10950.04 ,10781.71 ,10954.74 ,10781.71 ,380540000
2001-11-15,11239.39 ,10958.66 ,11280.27 ,10936.71 ,755800000
2001-11-16,11287.37 ,11220.12 ,11393.49 ,11170.30 ,404940000
2001-11-19,11360.26 ,11292.98 ,11396.36 ,11292.98 ,288360000
2001-11-20,11225.79 ,11347.31 ,11501.04 ,11148.26 ,611350000
2001-11-21,11173.92 ,11208.28 ,11311.80 ,11149.51 ,363370000
2001-11-22,11253.30 ,11162.82 ,11261.77 ,11114.54 ,270360000
2001-11-23,11322.36 ,11289.34 ,11346.33 ,11271.03 ,234530000
2001-11-26,11391.96 ,11380.00 ,11525.26 ,11316.74 ,337980000
2001-11-27,11261.54 ,11402.03 ,11428.49 ,11216.53 ,269440000
2001-11-28,11066.19 ,11225.41 ,11225.41 ,11012.47 ,362440000
2001-11-29,11090.74 ,10974.66 ,11120.74 ,10905.04 ,350880000
2001-11-30,11279.25 ,11116.34 ,11359.12 ,11116.34 ,407020000
2001-12-03,11155.15 ,11253.98 ,11257.71 ,11049.15 ,357660000
2001-12-04,11427.28 ,11169.26 ,11429.68 ,11076.32 ,441430000
2001-12-05,11678.44 ,11505.11 ,11706.09 ,11505.11 ,544660000
2001-12-06,11745.84 ,11818.99 ,11957.83 ,11672.55 ,700300000
2001-12-07,11832.18 ,11782.47 ,11848.09 ,11697.09 ,309710000
2001-12-10,11784.92 ,11786.91 ,11836.21 ,11709.37 ,238000000
2001-12-11,11693.05 ,11756.53 ,11756.53 ,11633.22 ,226850000
2001-12-12,11847.06 ,11698.71 ,11865.17 ,11592.47 ,320960000
2001-12-13,11529.54 ,11803.02 ,11875.03 ,11515.13 ,349860000
2001-12-14,11466.11 ,11497.59 ,11521.04 ,11349.51 ,323400000
2001-12-17,11465.78 ,11464.38 ,11576.31 ,11361.35 ,175380000
2001-12-18,11486.93 ,11521.68 ,11599.57 ,11391.33 ,189540000
2001-12-19,11565.23 ,11523.92 ,11597.13 ,11523.92 ,147140000
2001-12-20,11601.14 ,11547.92 ,11639.22 ,11447.73 ,259930000
2001-12-21,11158.10 ,11500.29 ,11500.29 ,11122.20 ,277010000
2001-12-24,11209.78 ,11189.52 ,11249.90 ,11182.45 ,79450000
2001-12-27,11359.50 ,11250.05 ,11415.04 ,11208.47 ,130000000
2001-12-28,11431.59 ,11359.50 ,11432.29 ,11309.02 ,148860000
2001-12-31,11397.21 ,11431.59 ,11451.79 ,11347.79 ,64710000
2002-01-02,11350.85 ,11368.13 ,11368.13 ,11241.63 ,106070000
2002-01-03,11423.52 ,11348.80 ,11447.00 ,11348.80 ,274630000
2002-01-04,11702.15 ,11547.01 ,11727.81 ,11547.01 ,362550000
2002-01-07,11892.64 ,11687.43 ,11919.41 ,11687.43 ,442390000
2002-01-08,11713.71 ,11781.19 ,11806.25 ,11678.06 ,279500000
2002-01-09,11440.72 ,11711.77 ,11783.70 ,11369.63 ,428710000
2002-01-10,11256.07 ,11361.09 ,11361.09 ,11168.89 ,354780000
2002-01-11,11166.46 ,11278.86 ,11351.75 ,11085.47 ,316220000
2002-01-14,11209.43 ,11081.38 ,11213.86 ,11029.22 ,210140000
2002-01-15,11013.59 ,11071.49 ,11071.49 ,10965.24 ,230470000
2002-01-16,10964.09 ,11035.49 ,11080.55 ,10910.75 ,194570000
2002-01-17,11013.84 ,10888.11 ,11020.21 ,10808.00 ,221630000
2002-01-18,10972.96 ,11023.79 ,11065.53 ,10934.01 ,373830000
2002-01-21,11000.25 ,10967.09 ,11083.17 ,10941.47 ,213150000
2002-01-22,10797.69 ,10991.40 ,10997.90 ,10778.78 ,251470000
2002-01-23,10762.14 ,10750.98 ,10793.07 ,10689.06 ,225160000
2002-01-24,10741.46 ,10796.81 ,10847.53 ,10690.63 ,199480000
2002-01-25,10772.96 ,10789.00 ,10842.47 ,10718.27 ,290670000
2002-01-28,10767.46 ,10749.08 ,10891.59 ,10748.10 ,257610000
2002-01-29,11014.24 ,10774.61 ,11041.82 ,10744.14 ,378840000
2002-01-30,10756.96 ,10895.70 ,10895.70 ,10699.94 ,295200000
2002-01-31,10725.30 ,10797.99 ,10953.57 ,10671.77 ,267650000
2002-02-01,10691.25 ,10764.03 ,10827.39 ,10673.66 ,192220000
2002-02-04,10721.32 ,10680.32 ,10806.68 ,10661.13 ,267870000
2002-02-05,10609.19 ,10627.85 ,10636.23 ,10541.28 ,292120000
2002-02-06,10592.39 ,10590.26 ,10633.12 ,10542.29 ,238610000
2002-02-07,10409.68 ,10556.29 ,10601.30 ,10393.83 ,419400000
2002-02-08,10518.99 ,10441.19 ,10526.75 ,10421.48 ,259190000
2002-02-11,10832.74 ,10596.06 ,10843.26 ,10596.06 ,184740000
2002-02-15,10961.88 ,11005.85 ,11108.48 ,10914.71 ,292410000
2002-02-18,11002.81 ,10905.49 ,11007.00 ,10867.82 ,181040000
2002-02-19,10840.49 ,10997.90 ,10997.90 ,10794.20 ,167330000
2002-02-20,10749.06 ,10777.39 ,10777.39 ,10685.38 ,193530000
2002-02-21,10788.90 ,10807.93 ,10871.10 ,10732.63 ,186400000
2002-02-22,10664.94 ,10730.21 ,10730.21 ,10579.81 ,155750000
2002-02-25,10496.02 ,10679.00 ,10683.64 ,10468.95 ,191980000
2002-02-26,10547.13 ,10581.79 ,10667.57 ,10536.74 ,207620000
2002-02-27,10648.71 ,10541.19 ,10757.11 ,10524.77 ,268260000
2002-02-28,10482.55 ,10660.76 ,10677.16 ,10415.65 ,258700000
2002-03-01,10425.31 ,10453.88 ,10473.02 ,10387.49 ,186680000
2002-03-04,10704.12 ,10593.77 ,10720.12 ,10561.38 ,279650000
2002-03-05,10985.84 ,10883.29 ,11004.04 ,10883.29 ,350220000
2002-03-06,11003.00 ,10954.75 ,11040.75 ,10933.43 ,270690000
2002-03-07,11188.07 ,11102.36 ,11246.31 ,11102.36 ,483090000
2002-03-08,11233.23 ,11201.28 ,11331.12 ,11201.28 ,360930000
2002-03-11,11318.87 ,11234.53 ,11334.31 ,11178.68 ,264340000
2002-03-12,11273.86 ,11304.91 ,11381.85 ,11242.23 ,275710000
2002-03-13,11217.50 ,11214.85 ,11306.89 ,11185.51 ,239680000
2002-03-14,11303.70 ,11202.86 ,11333.52 ,11163.11 ,273110000
2002-03-15,11210.25 ,11280.99 ,11363.71 ,11150.50 ,230450000
2002-03-18,11230.64 ,11224.32 ,11317.75 ,11168.32 ,240820000
2002-03-19,11222.83 ,11242.25 ,11302.39 ,11195.07 ,305420000
2002-03-20,11036.60 ,11136.30 ,11176.59 ,10996.36 ,254340000
2002-03-21,10829.73 ,10950.78 ,10950.78 ,10810.90 ,345850000
2002-03-22,10863.07 ,10839.87 ,10919.46 ,10811.88 ,211530000
2002-03-25,10836.64 ,10855.23 ,10867.02 ,10785.62 ,201920000
2002-03-26,10786.92 ,10781.16 ,10792.83 ,10715.05 ,180530000
2002-03-27,10987.88 ,10819.85 ,11022.83 ,10819.85 ,250630000
2002-03-28,11032.92 ,11025.03 ,11075.40 ,10972.11 ,214860000
2002-04-02,10878.04 ,11032.36 ,11055.98 ,10816.73 ,274310000
2002-04-03,10833.96 ,10831.23 ,10853.88 ,10783.00 ,144430000
2002-04-04,10831.37 ,10766.56 ,10838.22 ,10747.99 ,170820000
2002-04-08,10723.68 ,10833.16 ,10856.64 ,10702.44 ,227930000
2002-04-09,10733.69 ,10711.08 ,10791.09 ,10688.69 ,144610000
2002-04-10,10643.14 ,10692.95 ,10692.95 ,10610.76 ,201440000
2002-04-11,10744.91 ,10748.45 ,10829.04 ,10720.66 ,167100000
2002-04-12,10710.48 ,10653.82 ,10717.55 ,10630.41 ,159120000
2002-04-15,10727.98 ,10720.41 ,10764.48 ,10697.47 ,139530000
2002-04-16,10788.53 ,10745.20 ,10797.14 ,10690.47 ,166390000
2002-04-17,11090.58 ,10938.69 ,11090.58 ,10929.07 ,352620000
2002-04-18,11217.15 ,11102.68 ,11222.39 ,11070.80 ,347360000
2002-04-19,11252.18 ,11166.50 ,11285.05 ,11135.04 ,322090000
2002-04-22,11139.42 ,11259.04 ,11301.67 ,11134.17 ,271810000
2002-04-23,11345.18 ,11102.23 ,11355.11 ,11102.23 ,361000000
2002-04-24,11396.57 ,11362.65 ,11417.47 ,11305.65 ,301560000
2002-04-25,11409.29 ,11394.04 ,11439.59 ,11351.79 ,297910000
2002-04-26,11385.08 ,11449.40 ,11461.59 ,11348.81 ,269870000
2002-04-29,11361.49 ,11329.91 ,11371.12 ,11260.88 ,204980000
2002-04-30,11497.58 ,11337.89 ,11497.58 ,11317.66 ,229570000
2002-05-02,11780.11 ,11577.57 ,11800.83 ,11577.57 ,433590000
2002-05-03,11797.22 ,11855.90 ,11863.62 ,11729.85 ,450360000
2002-05-06,11736.20 ,11771.08 ,11845.10 ,11671.38 ,247910000
2002-05-07,11795.98 ,11639.51 ,11813.90 ,11591.26 ,272450000
2002-05-08,11768.31 ,11873.25 ,11890.72 ,11699.33 ,278470000
2002-05-09,11700.76 ,11957.16 ,11962.10 ,11677.55 ,336800000
2002-05-10,11645.90 ,11720.46 ,11752.96 ,11630.04 ,201910000
2002-05-13,11733.43 ,11653.55 ,11772.93 ,11650.62 ,199680000
2002-05-14,11690.31 ,11824.93 ,11824.93 ,11662.01 ,163930000
2002-05-15,11838.36 ,11791.53 ,11902.71 ,11738.08 ,258940000
2002-05-16,11832.77 ,11838.53 ,11839.57 ,11762.25 ,184900000
2002-05-17,11974.61 ,11924.62 ,12021.72 ,11867.39 ,321250000
2002-05-21,11753.29 ,11959.65 ,12006.92 ,11687.27 ,307960000
2002-05-22,11795.20 ,11745.76 ,11797.85 ,11698.12 ,166910000
2002-05-23,11624.75 ,11754.46 ,11761.68 ,11586.52 ,313300000
2002-05-24,11626.78 ,11636.86 ,11672.99 ,11595.59 ,218770000
2002-05-27,11564.73 ,11608.38 ,11612.53 ,11526.59 ,188010000
2002-05-28,11581.58 ,11568.74 ,11610.97 ,11544.10 ,135400000
2002-05-29,11430.66 ,11480.95 ,11581.67 ,11404.30 ,248890000
2002-05-30,11380.61 ,11413.85 ,11413.85 ,11268.54 ,228220000
2002-05-31,11301.94 ,11385.19 ,11429.06 ,11260.20 ,302320000
2002-06-03,11359.80 ,11339.20 ,11397.37 ,11282.76 ,176360000
2002-06-04,11312.55 ,11279.05 ,11317.56 ,11204.86 ,149650000
2002-06-05,11402.38 ,11328.52 ,11407.59 ,11297.96 ,141820000
2002-06-06,11380.77 ,11438.61 ,11475.19 ,11345.61 ,167710000
2002-06-07,11284.71 ,11274.59 ,11325.54 ,11236.19 ,191780000
2002-06-10,11288.84 ,11270.10 ,11326.43 ,11228.99 ,148040000
2002-06-11,11215.02 ,11304.73 ,11306.43 ,11176.00 ,179690000
2002-06-12,11147.97 ,11167.18 ,11167.18 ,11117.30 ,183370000
2002-06-13,11119.33 ,11173.77 ,11191.49 ,11105.40 ,161170000
2002-06-14,10955.52 ,11024.59 ,11066.75 ,10940.23 ,196360000
2002-06-17,10832.26 ,10871.51 ,10900.48 ,10811.62 ,192980000
2002-06-18,10852.04 ,10963.37 ,10983.72 ,10838.86 ,216380000
2002-06-19,10673.11 ,10843.01 ,10865.04 ,10612.03 ,310920000
2002-06-20,10754.41 ,10668.77 ,10768.03 ,10583.28 ,225420000
2002-06-21,10591.86 ,10608.94 ,10639.46 ,10574.03 ,212590000
2002-06-24,10657.34 ,10544.45 ,10674.52 ,10509.23 ,190410000
2002-06-25,10608.98 ,10633.56 ,10687.04 ,10553.54 ,195120000
2002-06-26,10355.92 ,10493.13 ,10493.13 ,10291.16 ,371790000
2002-06-27,10518.09 ,10472.85 ,10531.51 ,10411.15 ,269430000
2002-06-28,10598.55 ,10615.14 ,10699.32 ,10584.03 ,221670000
2002-07-02,10491.76 ,10511.12 ,10511.12 ,10436.46 ,188750000
2002-07-03,10579.19 ,10407.58 ,10627.07 ,10407.58 ,198690000
2002-07-04,10765.58 ,10578.20 ,10769.53 ,10566.55 ,222350000
2002-07-05,10806.16 ,10810.39 ,10845.88 ,10754.28 ,160910000
2002-07-08,10803.45 ,10923.50 ,10939.56 ,10766.98 ,153660000
2002-07-09,10843.15 ,10831.12 ,10860.64 ,10786.37 ,124200000
2002-07-10,10787.54 ,10774.35 ,10829.54 ,10747.92 ,156650000
2002-07-11,10558.81 ,10637.60 ,10655.23 ,10482.73 ,268960000
2002-07-12,10648.30 ,10582.57 ,10655.28 ,10529.92 ,207990000
2002-07-15,10581.66 ,10556.50 ,10597.35 ,10499.10 ,126480000
2002-07-16,10421.49 ,10516.64 ,10573.07 ,10399.67 ,182110000
2002-07-17,10335.12 ,10336.78 ,10362.46 ,10213.02 ,258110000
2002-07-18,10452.55 ,10414.58 ,10461.33 ,10350.25 ,169210000
2002-07-19,10325.46 ,10370.82 ,10377.40 ,10280.46 ,186130000
2002-07-22,10110.25 ,10166.26 ,10182.20 ,10080.12 ,225030000
2002-07-23,10313.89 ,9980.29 ,10322.49 ,9977.77 ,256210000
2002-07-24,9971.99 ,10133.65 ,10133.65 ,9912.96 ,268200000
2002-07-25,9884.78 ,10143.02 ,10165.83 ,9872.29 ,251090000
2002-07-26,9773.12 ,9801.59 ,9894.64 ,9687.50 ,262140000
2002-07-29,9975.99 ,9873.44 ,9983.04 ,9829.55 ,170360000
2002-07-30,10155.25 ,10240.42 ,10285.48 ,10151.61 ,264120000
2002-07-31,10267.36 ,10169.28 ,10290.07 ,10123.20 ,161410000
2002-08-01,10180.02 ,10244.53 ,10329.05 ,10175.08 ,173660000
2002-08-02,9991.72 ,10026.65 ,10058.48 ,9968.92 ,180660000
2002-08-05,9862.33 ,9913.08 ,9976.69 ,9823.95 ,188000000
2002-08-06,9700.69 ,9780.18 ,9782.89 ,9632.98 ,228460000
2002-08-07,9977.74 ,9883.68 ,10007.95 ,9851.28 ,177160000
2002-08-08,9962.24 ,9960.68 ,9997.18 ,9895.28 ,159970000
2002-08-09,10014.06 ,10128.71 ,10149.90 ,10007.43 ,173140000
2002-08-12,9959.92 ,10039.77 ,10039.77 ,9929.38 ,135720000
2002-08-13,10100.06 ,9962.58 ,10132.40 ,9958.06 ,150940000
2002-08-14,9961.35 ,10064.63 ,10064.63 ,9883.09 ,195550000
2002-08-15,10219.71 ,10123.07 ,10264.66 ,10123.07 ,257060000
2002-08-16,10265.04 ,10240.60 ,10299.72 ,10205.52 ,211210000
2002-08-19,10246.96 ,10250.40 ,10279.25 ,10166.54 ,126510000
2002-08-20,10408.01 ,10390.31 ,10431.77 ,10373.51 ,187410000
2002-08-21,10402.26 ,10317.72 ,10409.31 ,10293.71 ,190580000
2002-08-22,10424.00 ,10452.50 ,10456.61 ,10367.00 ,155810000
2002-08-23,10245.69 ,10472.70 ,10478.65 ,10241.18 ,167810000
2002-08-26,10226.33 ,10232.88 ,10263.83 ,10192.01 ,106870000
2002-08-27,10185.52 ,10233.72 ,10266.76 ,10125.20 ,105860000
2002-08-28,10130.25 ,10130.38 ,10158.69 ,10070.28 ,174740000
2002-08-29,10061.15 ,10034.18 ,10075.27 ,9988.86 ,183780000
2002-08-30,10043.87 ,10034.22 ,10089.69 ,10004.87 ,164390000
2002-09-02,9896.98 ,10039.67 ,10044.57 ,9861.87 ,172460000
2002-09-03,9790.68 ,9862.39 ,9873.11 ,9748.18 ,203360000
2002-09-04,9820.33 ,9643.19 ,9830.45 ,9629.22 ,247490000
2002-09-05,9726.03 ,9823.74 ,9833.68 ,9710.29 ,191410000
2002-09-06,9720.86 ,9650.94 ,9750.90 ,9631.73 ,219270000
2002-09-09,9723.67 ,9781.54 ,9783.44 ,9672.19 ,165390000
2002-09-10,9885.77 ,9762.84 ,9906.85 ,9761.10 ,181770000
2002-09-11,9882.35 ,9927.73 ,9946.01 ,9845.00 ,63870000
2002-09-12,9896.33 ,9871.32 ,9954.82 ,9807.54 ,170800000
2002-09-13,9650.97 ,9773.62 ,9784.00 ,9609.77 ,283810000
2002-09-16,9505.13 ,9624.84 ,9639.47 ,9454.92 ,322840000
2002-09-17,9707.25 ,9605.32 ,9732.33 ,9563.19 ,296910000
2002-09-18,9474.07 ,9517.42 ,9517.42 ,9401.49 ,224990000
2002-09-19,9427.79 ,9485.55 ,9511.29 ,9389.87 ,186650000
2002-09-20,9328.22 ,9260.47 ,9337.86 ,9210.94 ,220920000
2002-09-23,9314.87 ,9295.69 ,9322.36 ,9219.08 ,141860000
2002-09-24,9197.68 ,9167.76 ,9213.28 ,9141.12 ,173090000
2002-09-25,9124.91 ,9076.83 ,9193.81 ,9014.58 ,205120000
2002-09-26,9270.71 ,9251.24 ,9286.27 ,9206.90 ,171300000
2002-09-27,9294.46 ,9338.66 ,9368.14 ,9245.88 ,207130000
2002-09-30,9072.21 ,9098.93 ,9125.93 ,9046.96 ,221720000
2002-10-02,9109.35 ,9227.38 ,9241.86 ,9062.49 ,282010000
2002-10-03,8984.32 ,9054.57 ,9106.90 ,8915.00 ,263430000
2002-10-04,9051.37 ,8989.65 ,9065.52 ,8971.92 ,236710000
2002-10-07,8931.40 ,8844.69 ,8936.34 ,8844.11 ,240970000
2002-10-08,8977.41 ,8910.08 ,8989.68 ,8883.16 ,247070000
2002-10-09,8977.35 ,8945.96 ,8986.01 ,8876.62 ,222980000
2002-10-10,8858.69 ,8808.35 ,8863.46 ,8772.48 ,244730000
2002-10-11,8965.73 ,8956.33 ,8990.76 ,8863.46 ,221070000
2002-10-15,9336.39 ,9153.25 ,9348.68 ,9131.41 ,403550000
2002-10-16,9459.14 ,9515.07 ,9515.07 ,9416.82 ,341480000
2002-10-17,9576.15 ,9465.61 ,9598.49 ,9465.61 ,268240000
2002-10-18,9613.07 ,9741.05 ,9744.64 ,9603.73 ,426660000
2002-10-21,9570.36 ,9593.65 ,9641.08 ,9549.09 ,186210000
2002-10-22,9548.94 ,9633.51 ,9656.90 ,9507.99 ,195720000
2002-10-23,9804.65 ,9545.66 ,9809.51 ,9545.66 ,398450000
2002-10-24,9787.49 ,9774.78 ,9803.30 ,9712.90 ,300340000
2002-10-25,9722.54 ,9715.67 ,9728.56 ,9655.00 ,201150000
2002-10-28,9853.74 ,9732.60 ,9860.87 ,9730.00 ,208840000
2002-10-29,9634.67 ,9799.87 ,9812.15 ,9626.99 ,198920000
2002-10-30,9560.46 ,9605.64 ,9652.15 ,9546.58 ,212660000
2002-10-31,9441.25 ,9609.16 ,9625.72 ,9418.88 ,174790000
2002-11-01,9407.68 ,9467.89 ,9495.15 ,9388.35 ,199150000
2002-11-04,9720.83 ,9587.97 ,9739.13 ,9565.79 ,213270000
2002-11-05,9655.36 ,9751.93 ,9751.93 ,9606.68 ,193970000
2002-11-06,9773.98 ,9788.31 ,9822.07 ,9751.68 ,254540000
2002-11-07,9844.38 ,9758.66 ,9880.13 ,9719.64 ,335470000
2002-11-08,9770.68 ,9714.19 ,9796.47 ,9708.19 ,313340000
2002-11-11,9580.88 ,9699.75 ,9699.75 ,9527.83 ,264730000
2002-11-12,9613.84 ,9530.46 ,9650.09 ,9522.45 ,228390000
2002-11-13,9616.62 ,9645.88 ,9645.88 ,9533.50 ,200870000
2002-11-14,9740.84 ,9644.21 ,9806.08 ,9644.21 ,345680000
2002-11-15,9865.65 ,9721.86 ,9885.98 ,9721.86 ,424900000
2002-11-18,9920.09 ,9994.29 ,10006.07 ,9843.09 ,250300000
2002-11-19,9965.03 ,9882.39 ,9996.89 ,9856.95 ,236920000
2002-11-20,9971.15 ,9952.45 ,10011.53 ,9947.54 ,189940000
2002-11-21,10003.54 ,10081.02 ,10081.02 ,9989.79 ,214190000
2002-11-22,10065.32 ,10112.51 ,10128.69 ,10038.01 ,205490000
2002-11-25,10100.77 ,10031.33 ,10118.87 ,10028.98 ,246010000
2002-11-26,9995.52 ,10052.44 ,10057.76 ,9976.45 ,225910000
2002-11-27,9944.59 ,9912.84 ,10013.65 ,9912.02 ,298970000
2002-11-28,10147.84 ,10090.43 ,10168.91 ,10082.69 ,417450000
2002-11-29,10069.87 ,10170.30 ,10170.30 ,10061.89 ,324380000
2002-12-02,10205.16 ,10107.96 ,10205.16 ,10079.51 ,320710000
2002-12-03,10227.01 ,10187.85 ,10246.86 ,10179.64 ,288810000
2002-12-04,9995.73 ,10123.26 ,10123.26 ,9941.93 ,400240000
2002-12-05,10009.88 ,9997.62 ,10036.52 ,9940.25 ,177260000
2002-12-06,9973.75 ,9940.60 ,9978.85 ,9890.62 ,201890000
2002-12-09,9868.48 ,9988.69 ,9999.39 ,9821.56 ,528150000
2002-12-10,9857.99 ,9763.79 ,9868.74 ,9763.79 ,398320000
2002-12-11,9784.57 ,9874.93 ,9884.16 ,9742.00 ,304180000
2002-12-12,9813.78 ,9816.99 ,9852.57 ,9772.80 ,167640000
2002-12-13,9728.43 ,9743.19 ,9754.86 ,9695.74 ,194730000
2002-12-16,9656.46 ,9644.64 ,9677.85 ,9627.71 ,150170000
2002-12-17,9715.74 ,9787.24 ,9787.64 ,9682.02 ,225200000
2002-12-18,9548.65 ,9652.77 ,9657.45 ,9527.49 ,232400000
2002-12-19,9557.86 ,9544.90 ,9590.21 ,9477.82 ,263980000
2002-12-20,9628.69 ,9499.77 ,9631.53 ,9478.92 ,225080000
2002-12-23,9570.93 ,9640.92 ,9640.92 ,9552.07 ,226110000
2002-12-24,9561.63 ,9586.26 ,9593.93 ,9554.31 ,103220000
2002-12-27,9445.26 ,9542.49 ,9550.59 ,9426.06 ,137670000
2002-12-30,9272.33 ,9345.67 ,9362.70 ,9244.90 ,220730000
2002-12-31,9321.29 ,9298.78 ,9332.02 ,9291.77 ,76190000
